intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
3282411;2018;3;0;40;0;17;2;NA;NA;NA;9;3;7;0.728;1.366;2555.2169926044376;2;9;2000
3283810;2018;3;0;41;0;61;2;NA;NA;NA;5;7;10;0.728;2.302;4306.083101738956;2;11;1956
3283812;2018;3;0;40;0;52;3;1;NA;NA;8;6;10;0.296;0.293;548.0809508295023;2;8;1965
3284113;2018;3;0;25;0;57;3;2;12000;1;6;4;10;0.534;0.316;591.1043701778932;2;4;1960
3284452;2018;3;0;44;0;52;1;1;NA;NA;6;3;7;1.145;2.507;4689.552708974616;1;10;1965
3285309;2018;3;0;25;0;39;2;1;NA;NA;6;6;8;0.445;0.562;1051.2678988606838;2;2;1979
3285339;2018;3;0;40;0;51;2;1;NA;NA;6;7;10;0.296;0.206;385.3401906855886;2;6;1966
3286368;2018;3;0;45;0;47;2;3;12300;1;3;5;7;0.572;0.982;1836.9129478313012;1;9;1970
3286726;2018;3;0;43;0;62;2;1;NA;NA;6;4;8;0.296;0.384;718.3040447731361;2;1;1956
3286748;2018;3;0;20;1;56;2;1;NA;NA;3;6;8;0.296;0.202;377.8578568858685;2;3;1962
3286878;2018;3;0;43;0;52;2;2;12000;1;5;6;10;0.728;0.352;658.4453743753747;2;4;1965
3287914;2018;3;0;10;0;52;5;2;12000;1;6;4;10;0.296;0.277;518.1516156306217;2;2;1966
3288661;2018;3;0;36;0;45;2;1;NA;NA;5;4;4;0.296;0.372;695.8570433739757;2;10;1972
3288662;2018;3;0;32;0;35;2;1;NA;NA;7;5;5;0.296;0.462;864.2095538676793;2;12;1982
3289457;2018;3;0;44;0;53;3;2;12000;1;5;4;10;0.534;0.334;624.774872276634;1;6;1964
3289807;2018;3;0;45;0;57;2;1;NA;NA;5;7;10;0.445;0.214;400.30485828502896;1;2;1961
3290233;2018;3;1;40;0;60;2;1;NA;NA;9;2;7;0.296;0.201;375.98727343593845;1;9;1957
3290384;2018;3;1;38;0;46;2;1;NA;NA;3;3;4;0.802;1.086;2031.4536266240257;1;12;1971
3301675;2018;3;0;30;0;52;2;1;NA;NA;8;3;10;0.728;1.716;3209.9212000799516;2;10;1965
3310332;2018;3;0;48;0;52;3;1;NA;NA;2;7;10;0.296;0.778;1455.3139240455728;1;4;1965
3319600;2018;3;0;20;0;56;2;1;NA;NA;5;4;4;0.728;0.991;1853.7481988806717;2;5;1961
3321301;2018;3;0;55;0;38;2;1;NA;NA;6;3;3;0.445;0.564;1055.0090657605435;1;4;1979
3335815;2018;3;0;39;0;29;2;1;NA;NA;14;7;10;0.534;0.856;1601.2194331401158;2;6;1988
3337188;2018;3;0;35;0;48;2;1;NA;NA;15;2;2;0.534;0.365;682.7629592244654;2;8;1969
3337324;2018;3;0;20;0;62;2;1;NA;NA;16;6;8;0.472;0.215;402.175441734959;2;8;1955
3339750;2018;3;0;38;0;46;2;1;NA;NA;11;7;10;0.728;1.196;2237.2178061163304;2;9;1971
3339910;2018;3;0;47;0;58;3;5;12345;1;9;2;9;0.296;0.237;443.32827763341993;2;6;1959
3340334;2018;3;0;40;0;54;3;2;12000;1;3;3;7;0.534;0.437;817.4449676194283;1;1;1964
3340717;2018;3;0;45;0;51;3;4;12340;1;3;7;10;0.534;0.392;733.2687123725764;1;12;1966
3340863;2018;3;0;20;0;49;2;1;NA;NA;4;7;10;1.145;0.372;695.8570433739757;2;1;1969
3340867;2018;3;0;50;0;52;2;3;12300;1;5;5;10;0.728;0.394;737.0098792724366;1;4;1965
3341962;2018;3;1;10;0;20;2;NA;NA;NA;11;7;10;0.267;0.228;426.4930265840496;1;3;1998
3341999;2018;3;0;40;0;19;1;NA;NA;NA;6;4;9;1.145;2.332;4362.200605236857;1;3;1999
3342502;2018;3;0;35;0;56;2;1;NA;NA;3;4;7;0.534;0.695;1300.055497701379;2;9;1961
3343280;2018;3;0;30;0;54;1;1;NA;NA;5;4;4;0.572;0.953;1782.6660277833298;1;11;1963
3343340;2018;3;0;40;0;56;2;1;NA;NA;10;6;8;0.534;0.311;581.7514529282431;2;11;1961
3343629;2018;3;0;40;0;51;2;3;12300;1;11;7;10;0.534;0.294;549.9515342794323;2;4;1966
3344139;2018;3;0;48;0;48;3;1;NA;NA;7;3;3;0.296;0.25;467.6458624825105;1;12;1969
3344322;2018;3;0;33;0;49;2;1;NA;NA;3;4;9;0.296;0.3;561.1750349790126;2;5;1968
3344335;2018;3;0;10;0;53;2;2;12000;1;5;6;8;0.534;0.405;757.5862972216671;2;5;1964
3344593;2018;3;0;60;0;55;2;3;12300;1;3;3;5;0.728;1.385;2590.7580781531083;1;7;1962
3344703;2018;3;0;34;0;51;2;2;12000;1;9;7;10;0.728;0.498;931.5505580651609;2;6;1966
3347287;2018;3;0;16;0;47;2;2;12000;1;2;7;10;0.534;0.794;1485.2432592444534;2;9;1970
3369925;2018;3;0;38;0;47;2;1;NA;NA;9;6;10;0.534;0.371;693.9864599240456;2;10;1970
3370602;2018;3;0;50;0;30;2;1;NA;NA;11;7;10;0.445;0.431;806.2214669198481;2;1;1988
3376467;2018;3;0;39;0;62;2;2;12000;1;1;3;3;0.296;0.202;377.8578568858685;2;8;1955
3377088;2018;3;0;16;0;40;2;1;NA;NA;3;3;7;0.534;0.411;768.8097979212472;2;11;1977
3378662;2018;3;0;60;0;49;4;2;12000;1;6;3;4;0.382;0.455;851.1154697181692;1;5;1968
3382853;2018;3;0;23;0;57;2;1;NA;NA;8;2;2;0.534;1.52;2843.286843893664;2;10;1960
3383353;2018;3;0;28;0;49;2;1;NA;NA;8;3;7;0.572;0.532;995.1503953627823;2;11;1968
3383419;2018;3;0;30;0;57;2;2;12000;1;11;7;10;0.534;0.676;1264.5144121527085;2;1;1961
3383580;2018;3;0;43;0;52;3;1;NA;NA;6;3;7;0.382;0.356;665.927708175095;1;10;1965
3386937;2018;3;0;39;0;61;2;1;NA;NA;6;3;7;0.296;0.999;1868.712866480112;1;10;1956
3389336;2018;3;0;50;0;47;2;2;12000;1;8;7;10;0.382;0.325;607.9396212272636;1;6;1970
3389471;2018;3;0;50;0;50;2;2;12000;1;5;6;8;0.534;0.982;1836.9129478313012;1;3;1968
3390466;2018;3;0;16;0;50;1;NA;NA;NA;9;3;7;0.534;1.492;2790.9105072956227;2;11;1967
3391400;2018;3;0;20;0;45;2;1;NA;NA;9;4;4;0.534;0.587;1098.0324851089347;2;7;1972
3391618;2018;3;0;50;0;54;4;2;12000;1;5;4;4;0.296;0.233;435.84594383369983;1;1;1964
3396568;2018;3;0;50;0;52;5;2;12000;1;9;4;10;0.296;0.217;405.9166086348191;1;3;1966
3398789;2018;3;0;40;0;28;2;1;NA;NA;11;7;10;0.728;0.618;1156.0205720567658;1;7;1989
3402296;2018;3;0;30;0;48;3;1;NA;NA;5;4;10;0.728;0.664;1242.0674107535478;2;10;1969
3403676;2018;3;0;10;0;49;5;1;NA;NA;5;7;10;0.296;0.419;783.7744655206875;1;10;1968
3403746;2018;3;0;37;0;57;1;NA;NA;NA;6;3;7;0.296;1.376;2573.9228271037373;1;3;1961
3403978;2018;3;0;34;0;53;2;2;12000;1;5;6;8;0.296;0.201;375.98727343593845;1;12;1964
3404085;2018;3;0;39;0;52;2;2;12000;1;16;6;8;1.145;0.755;1412.2905046971819;1;10;1965
3404716;2018;3;0;40;0;52;2;1;NA;NA;9;7;10;0.445;0.249;465.77527903258044;1;11;1965
3406435;2018;3;0;35;0;64;2;NA;NA;NA;8;4;9;0.296;0.816;1526.3960951429142;2;2;1954
3407196;2018;3;0;60;0;62;3;1;NA;NA;5;4;10;0.296;0.261;488.22228043174096;2;10;1955
3408193;2018;3;0;20;0;51;5;1;NA;NA;9;3;4;0.534;1.587;2968.615935038976;2;5;1966
3409438;2018;3;0;16;0;47;2;2;12000;1;6;4;10;0.534;0.7;1309.4084149510293;2;8;1970
3410000;2018;3;0;40;0;56;2;2;12000;1;5;5;6;0.267;0.204;381.59902378572855;2;9;1961
3410073;2018;3;0;49;0;57;3;2;12300;1;11;7;10;0.267;0.321;600.4572874275435;1;1;1961
3410540;2018;3;0;41;0;26;2;2;12000;1;7;1;1;1.415;3.004;5619.232683589847;2;1;1992
3410737;2018;3;0;37;0;26;2;1;NA;NA;5;6;8;0.572;0.616;1152.2794051569058;1;3;1992
3411259;2018;3;0;40;0;54;2;1;NA;NA;2;7;10;0.296;0.322;602.3278708774736;2;4;1963
3411905;2018;3;0;40;0;36;2;1;12000;1;9;4;9;0.296;0.474;886.6565552668399;2;2;1982
3415801;2018;3;0;45;0;51;2;2;12000;1;3;4;4;0.243;0.204;381.59902378572855;2;5;1966
3416671;2018;3;0;15;0;58;2;1;NA;NA;3;6;7;1.145;3.024;5656.644352588447;2;2;1960
3417793;2018;3;0;12;0;47;5;1;NA;NA;5;5;6;0.445;0.944;1765.8307767339595;2;8;1970
3419187;2018;3;0;45;0;48;2;3;12300;1;6;4;10;0.445;4.197;7850.838739356386;1;11;1969
3421142;2018;3;0;18;1;41;2;1;NA;NA;9;3;9;0.534;1.142;2136.2062998201077;2;12;1976
3421176;2018;3;0;40;0;37;2;1;NA;NA;9;5;8;1.145;1.009;1887.418700979412;1;5;1980
3421941;2018;3;0;15;0;44;2;1;NA;NA;14;3;7;1.145;1.781;3331.5091243254046;2;3;1974
3422458;2018;3;0;30;0;39;2;1;NA;NA;6;5;10;0.534;0.398;744.4922130721568;2;8;1978
3422691;2018;3;0;60;0;49;2;1;NA;NA;6;3;7;0.445;0.581;1086.8089844093543;1;3;1969
3423762;2018;3;0;32;0;45;2;1;NA;NA;5;5;10;0.445;0.52;972.7033939636219;2;5;1972
3425924;2018;3;0;40;0;47;1;1;NA;NA;3;2;2;0.296;0.452;845.503719368379;1;1;1971
3425994;2018;3;0;43;0;53;1;1;NA;NA;3;4;7;1.415;2.498;4672.717457925245;2;4;1964
3426739;2018;3;0;55;0;59;2;NA;NA;NA;5;6;8;0.445;0.336;628.5160391764941;1;2;1959
3427161;2018;3;0;30;0;63;2;3;12300;1;11;7;10;0.534;0.676;1264.5144121527085;2;12;1954
3427527;2018;3;0;16;0;57;2;1;NA;NA;5;4;7;0.296;0.434;811.8332172696382;2;3;1961
3428582;2018;3;0;35;0;58;5;2;12000;1;2;7;10;0.534;0.853;1595.6076827903257;1;9;1959
3428821;2018;3;0;39;0;63;2;NA;NA;NA;8;3;4;0.728;0.511;955.8681429142515;2;10;1954
3431362;2018;3;0;39;0;58;2;1;12000;1;5;6;10;0.296;0.376;703.3393771736958;2;12;1959
3432259;2018;3;0;60;0;51;1;2;12000;1;5;5;8;1.145;1.192;2229.73547231661;1;6;1966
3432274;2018;3;0;40;0;59;2;1;NA;NA;8;4;5;0.667;1.014;1896.7716182290626;2;6;1958
3434289;2018;3;0;30;0;45;3;1;12000;1;7;1;1;0.534;0.438;819.3155510693583;2;2;1973
3435582;2018;3;0;10;0;42;2;3;12300;1;8;3;7;0.296;0.475;888.5271387167699;2;2;1976
3436521;2018;3;0;36;0;51;2;2;12000;1;2;7;10;0.728;0.433;809.9626338197082;2;9;1966
3436833;2018;3;0;45;0;64;4;1;NA;NA;8;4;4;0.296;1.299;2429.887901459125;2;12;1953
3438534;2018;3;0;30;0;55;2;1;NA;NA;1;3;3;0.534;0.403;753.8451303218069;2;10;1962
3438567;2018;3;0;23;0;61;2;1;NA;NA;6;1;7;0.728;0.605;1131.7029872076753;2;8;1956
3438681;2018;3;0;45;0;60;3;1;NA;NA;6;4;8;0.421;0.357;667.7982916250251;1;3;1958
3439101;2018;3;0;55;0;44;2;1;NA;NA;6;2;2;0.296;0.21;392.8225244853088;1;10;1973
3439103;2018;3;0;41;0;48;2;1;NA;NA;5;7;10;0.728;0.912;1705.9721063361983;1;4;1969
3439908;2018;3;0;45;1;48;2;1;NA;NA;5;5;6;1.145;2.578;4822.364133919647;1;9;1969
3441704;2018;3;0;30;0;57;2;1;NA;NA;6;3;3;1.415;2.038;3812.2490709574254;2;9;1960
3442180;2018;3;0;39;0;51;2;2;12000;1;6;6;8;0.728;0.599;1120.479486508095;2;5;1966
3444736;2018;3;0;19;0;57;2;1;NA;NA;8;4;4;0.296;0.43;804.350883469918;2;4;1960
3445272;2018;3;0;35;0;52;1;1;NA;NA;8;3;7;0.296;0.846;1582.5135986408154;2;5;1965
3446261;2018;3;0;40;0;53;1;1;NA;NA;13;1;7;0.296;0.381;712.6922944233461;2;3;1965
3447416;2018;3;0;63;0;44;2;1;NA;NA;6;7;10;0.296;3.255;6088.749129522286;1;5;1973
3447654;2018;3;0;30;0;55;2;4;99999;9;2;7;10;0.572;0.375;701.4687937237657;2;2;1963
3448631;2018;3;0;30;0;24;1;NA;NA;NA;3;5;5;0.267;0.869;1625.5370179892063;1;7;1993
3449089;2018;3;0;25;0;37;2;1;NA;NA;5;7;10;0.534;2.067;3866.495991005397;2;5;1980
3449349;2018;3;0;14;1;49;2;1;NA;NA;6;5;8;0.534;0.346;647.2218736757944;2;2;1969
3449777;2018;3;0;20;0;65;2;2;12000;1;3;2;5;0.728;1.986;3714.9787315610633;2;3;1953
3450702;2018;3;0;50;0;54;2;2;12000;1;5;5;6;0.534;1.654;3093.9450261842894;1;1;1964
3450839;2018;3;0;33;0;31;2;1;NA;NA;6;5;10;0.534;0.952;1780.7954443334;2;6;1986
3451393;2018;3;0;50;0;46;2;2;12000;1;11;7;10;0.267;0.209;390.9519410353788;1;8;1971
3451747;2018;3;0;20;0;50;2;1;NA;NA;8;2;5;0.534;0.6;1122.3500699580252;2;1;1968
3452141;2018;3;0;50;0;54;4;2;12000;1;1;6;8;0.296;0.267;499.4457811313212;1;6;1963
3452255;2018;3;0;45;0;61;2;1;NA;NA;3;3;7;0.445;0.603;1127.9618203078153;1;9;1956
3453754;2018;3;0;38;0;33;3;1;NA;NA;5;5;6;0.534;0.904;1691.007438736758;1;3;1985
3453766;2018;3;0;15;1;30;2;NA;NA;NA;6;4;7;0.667;1.031;1928.571536877873;1;1;1988
3454304;2018;3;0;42;0;57;2;2;12000;1;8;3;7;0.296;0.201;375.98727343593845;2;10;1960
3454737;2018;3;0;19;0;45;2;1;NA;NA;5;6;8;0.534;0.651;1217.7498259044573;2;8;1972
3455395;2018;3;0;16;1;49;1;1;12000;1;6;5;8;0.572;0.609;1139.1853210073955;2;7;1968
3455410;2018;3;0;35;0;36;3;3;12300;1;5;4;5;0.728;0.794;1485.2432592444534;2;5;1981
3455496;2018;3;0;46;0;50;2;1;NA;NA;9;3;3;0.534;0.322;602.3278708774736;1;4;1967
3461908;2018;3;1;38;0;41;2;1;NA;NA;3;3;7;0.296;0.475;888.5271387167699;2;6;1976
3462644;2018;3;1;40;0;29;2;2;12000;1;5;4;5;2.677;4.781;8943.25947411553;2;11;1988
3463107;2018;3;1;45;0;52;2;2;12000;1;2;7;10;0.802;0.902;1687.2662718368979;1;1;1966
3463989;2018;3;1;22;1;45;2;2;12000;1;15;4;4;0.534;0.248;463.9046955826504;2;1;1973
3465918;2018;3;1;42;0;29;2;2;12000;1;16;3;3;0.728;0.596;1114.867736158305;1;9;1988
3468774;2018;3;1;40;0;40;2;1;NA;NA;3;4;9;0.728;1.611;3013.509937837298;2;5;1977
3470913;2018;3;1;24;0;31;3;1;NA;NA;3;7;10;2.677;2.529;4730.705544873076;2;6;1986
3473258;2018;3;1;35;0;53;2;1;NA;NA;8;2;2;0.925;0.96;1795.7601119328401;1;7;1964
3475525;2018;3;1;35;0;62;2;3;12300;1;5;4;7;0.445;0.29;542.4692004797122;2;7;1955
3476334;2018;3;1;56;0;38;2;1;NA;NA;3;1;5;1.145;1.743;3260.4269532280637;1;7;1979
3478780;2018;3;1;40;0;65;3;1;NA;NA;12;6;10;0.296;0.263;491.96344733160106;2;10;1952
3480051;2018;3;1;55;0;39;2;3;12300;1;14;7;10;0.617;0.494;924.0682242654408;1;1;1979
3481810;2018;3;1;43;0;50;2;1;NA;NA;11;7;10;0.534;0.434;811.8332172696382;1;4;1967
3482404;2018;3;1;50;0;42;1;NA;NA;NA;3;6;8;2.677;4.744;8874.047886468119;1;6;1975
3482850;2018;3;1;30;0;27;2;1;NA;NA;9;3;4;0.572;1.83;3423.167713371977;2;5;1990
3486809;2018;3;1;30;0;56;2;1;NA;NA;6;4;10;0.267;0.202;377.8578568858685;2;10;1961
3489509;2018;3;1;42;0;37;2;2;12000;1;16;3;4;0.445;0.767;1434.7375060963423;2;9;1980
3490449;2018;3;1;25;0;54;2;2;12000;1;3;6;8;2.677;1.743;3260.4269532280637;1;1;1964
3490930;2018;3;1;35;0;32;2;1;12000;1;2;7;10;2.677;4.822;9019.953395562663;1;7;1985
3493973;2018;3;1;40;0;26;2;1;NA;NA;8;7;10;0.267;0.507;948.3858091145313;2;10;1991
3501482;2018;3;0;25;0;77;6;3;12300;1;3;4;4;0.296;0.202;377.8578568858685;1;1;1941
3503407;2018;3;0;50;0;42;2;3;12300;1;5;6;10;0.572;0.569;1064.3619830101939;1;12;1975
3503875;2018;3;0;35;0;63;2;3;12300;1;5;7;10;0.728;0.924;1728.4191077353587;2;3;1955
3514451;2018;3;0;24;0;57;2;2;12000;1;7;2;4;0.534;0.644;1204.6557417549473;2;9;1960
3519389;2018;3;0;40;1;35;3;2;12000;1;8;4;10;0.572;0.392;733.2687123725764;1;12;1982
3521477;2018;3;0;40;0;32;2;1;12000;1;9;7;10;0.802;1.288;2409.3114835098945;1;5;1985
3524338;2018;3;0;30;0;47;2;1;NA;NA;9;3;9;0.728;0.752;1406.6787543473915;2;6;1970
3563791;2018;3;0;30;0;62;2;2;12000;1;15;3;3;0.296;0.469;877.3036380171897;2;6;1955
3566651;2018;3;0;20;0;54;1;1;NA;NA;8;6;10;0.925;2.319;4337.883020387767;2;5;1963
3570968;2018;3;0;50;0;42;2;2;12000;1;3;4;4;0.333;0.201;375.98727343593845;1;5;1975
3573397;2018;3;0;40;0;56;2;2;12000;1;5;4;9;0.267;0.245;458.2929452328603;2;2;1962
3579295;2018;3;0;50;0;56;2;1;NA;NA;8;3;3;0.296;0.6;1122.3500699580252;1;11;1961
3579630;2018;3;0;25;0;42;2;2;12000;1;6;2;2;0.534;0.262;490.092863881671;2;9;1975
3583824;2018;3;0;50;1;55;1;2;12000;1;13;1;1;0.445;0.965;1805.1130291824907;1;3;1963
3586519;2018;3;0;38;0;57;3;1;NA;NA;5;5;10;0.267;0.264;493.8340307815311;1;1;1961
3587233;2018;3;0;38;0;50;3;1;NA;NA;5;4;4;0.728;1.849;3458.7087989206475;1;1;1968
3587661;2018;3;0;36;0;63;2;3;12300;1;6;4;10;0.296;0.295;551.8221177293624;2;2;1955
3588123;2018;3;0;55;0;56;5;2;12000;1;5;3;7;0.296;1.22;2282.111808914651;1;4;1961
3588369;2018;3;0;60;0;37;1;1;NA;NA;6;3;4;1.145;2.41;4508.106114331401;2;9;1980
3588372;2018;3;0;40;0;57;2;1;NA;NA;10;6;8;0.296;0.63;1178.4675734559264;1;3;1961
3593169;2018;3;0;38;0;47;2;2;12000;1;6;3;10;0.267;0.27;505.05753148111137;2;8;1970
3595820;2018;3;0;25;0;53;2;1;NA;NA;9;3;7;0.728;1.337;2500.970072556466;2;3;1965
3598914;2018;3;0;40;0;65;2;1;NA;NA;8;3;9;0.296;0.686;1283.2202466520089;2;2;1953
3599732;2018;3;1;38;0;49;1;3;12300;1;13;2;2;0.296;0.53;991.4092284629222;1;9;1968
3600647;2018;4;1;42;0;54;2;1;NA;NA;6;7;10;0.534;0.342;639.7395398760743;2;9;1963
3600994;2018;3;1;25;0;38;2;2;12000;1;6;3;8;1.145;1.685;3151.933113132121;2;2;1980
3604208;2018;3;1;43;0;59;2;1;NA;NA;9;3;3;0.572;0.256;478.8693631820908;1;2;1959
3604774;2018;3;1;45;0;61;2;2;12000;1;5;6;10;0.267;0.227;424.6224431341195;1;10;1956
3604791;2018;3;1;38;0;41;2;1;NA;NA;3;4;9;0.296;0.5;935.291724965021;2;5;1976
3604844;2018;3;1;40;0;32;2;1;NA;NA;11;7;10;0.572;0.334;624.774872276634;2;6;1985
3605286;2018;3;1;39;0;57;2;1;NA;NA;9;7;10;0.728;0.376;703.3393771736958;1;7;1960
3607445;2018;3;0;16;0;46;1;2;12000;1;9;2;7;0.534;1.492;2790.9105072956227;2;6;1971
3608049;2018;3;0;45;0;46;1;3;13200;0;8;6;8;0.617;0.77;1440.3492564461324;1;9;1971
3609846;2018;3;0;40;0;33;2;1;12000;1;6;3;7;0.572;0.725;1356.1730011992802;1;2;1985
3610656;2018;3;0;15;0;58;2;1;NA;NA;8;3;9;0.534;0.694;1298.184914251449;2;1;1960
3610787;2018;3;0;40;0;48;2;2;12000;1;9;7;10;0.267;0.382;714.5628778732761;2;8;1969
3611810;2018;3;0;40;0;40;2;1;NA;NA;5;4;7;1.145;1.496;2798.392841095343;1;4;1977
3615702;2018;3;0;45;0;53;2;2;12000;1;5;4;5;0.296;0.496;927.8093911653008;1;2;1965
3615911;2018;3;0;30;0;61;5;1;NA;NA;4;7;10;0.728;2.412;4511.847281231261;2;8;1956
3618612;2018;3;0;40;1;57;1;1;NA;NA;5;4;4;0.728;0.701;1311.2789984009594;2;12;1960
3620173;2018;3;0;55;0;35;2;1;12000;1;3;4;9;0.267;0.83;1552.5842634419348;2;9;1982
3620269;2018;3;0;38;0;51;2;1;NA;NA;7;6;10;0.667;2.305;4311.694852088747;2;1;1967
3621327;2018;3;0;29;0;63;2;1;NA;NA;11;7;10;0.534;0.47;879.1742214671198;2;2;1955
3621364;2018;3;0;30;0;42;2;2;12000;1;9;2;5;0.296;0.633;1184.0793238057167;2;8;1975
3622188;2018;3;0;40;0;56;1;1;NA;NA;14;1;4;0.728;0.859;1606.8311834899062;1;10;1961
3622206;2018;3;0;50;0;64;5;4;12435;0;3;3;7;1.145;1.399;2616.946246452129;1;2;1954
3622231;2018;3;0;70;0;51;4;2;12000;1;1;1;1;0.333;0.505;944.6446422146712;1;5;1966
3622453;2018;3;0;50;0;55;2;2;12000;1;14;7;10;0.267;0.205;383.4696072356586;2;2;1963
3624208;2018;3;0;30;0;62;3;1;NA;NA;2;7;10;0.296;0.316;591.1043701778932;2;5;1955
3625868;2018;3;1;45;1;58;2;2;99999;9;7;2;7;0.728;0.724;1354.3024177493503;1;8;1959
3627238;2018;3;1;40;0;36;2;1;NA;NA;9;2;7;0.572;0.729;1363.6553349990006;1;9;1981
3631253;2018;3;0;41;0;52;2;1;NA;NA;7;6;8;0.802;0.342;639.7395398760743;1;10;1965
3633536;2018;3;1;39;0;54;2;1;NA;NA;8;6;8;0.534;0.822;1537.6195958424944;1;8;1963
3634660;2018;3;0;45;0;53;2;1;NA;NA;3;4;10;0.534;0.405;757.5862972216671;1;10;1964
3634815;2018;3;0;40;0;57;2;NA;NA;NA;9;4;10;0.296;0.207;387.21077413551865;2;3;1961
3635505;2018;3;0;20;0;60;2;1;NA;NA;7;1;1;0.534;0.74;1384.2317529482311;2;2;1958
3652271;2018;4;1;40;0;35;4;2;12000;1;6;7;10;0.534;0.566;1058.7502326604035;2;2;1983
3652273;2018;4;1;40;0;48;2;2;12000;1;16;3;7;0.267;0.346;647.2218736757944;1;10;1969
